Label,Features
1,"[11.          3.54545455  0.          1.          0.36363636  0.27272727
  0.          0.          1.          0.          0.        ]"
1,[4.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[10.   2.8  0.   0.9  0.3  0.4  0.   0.   0.   0.   0. ]
1,"[15.          4.          0.          0.93333333  0.26666667  0.26666667
  0.          0.          0.          0.          0.        ]"
1,[4.   4.25 0.   1.   0.25 0.   0.   0.   1.   0.   0.  ]
1,"[24.          4.08333333  0.          0.83333333  0.20833333  0.41666667
  0.          0.          2.          0.          0.        ]"
1,"[6.         3.33333333 0.         1.         0.66666667 0.16666667
 0.         0.         0.         1.         0.        ]"
1,[25.    3.2   0.    0.92  0.44  0.16  1.    0.    0.    0.    0.  ]
1,[4.   2.75 0.   1.   0.75 0.   0.   0.   0.   0.   0.  ]
1,"[14.          2.92857143  0.          1.          0.21428571  0.42857143
  0.          0.          0.          0.          0.        ]"
1,"[14.          3.42857143  0.          0.92857143  0.21428571  0.42857143
  1.          0.          2.          0.          0.        ]"
1,"[13.          3.46153846  0.          0.92307692  0.53846154  0.23076923
  0.          0.          0.          1.          0.        ]"
1,"[12.          2.75        0.          1.          0.58333333  0.41666667
  0.          0.          1.          0.          0.        ]"
1,"[15.          3.06666667  0.          1.          0.46666667  0.26666667
  0.          0.          0.          0.          0.        ]"
1,"[21.          2.95238095  0.          0.9047619   0.33333333  0.38095238
  0.          0.          0.          0.          0.        ]"
1,"[3.         3.66666667 0.         1.         0.66666667 0.
 1.         0.         0.         0.         1.        ]"
1,[5.  2.4 0.  1.  0.4 0.2 0.  0.  0.  0.  0. ]
1,"[3.         4.         0.         1.         0.33333333 0.
 0.         0.         1.         0.         0.        ]"
1,"[9.         2.33333333 0.         0.88888889 0.55555556 0.11111111
 0.         0.         0.         2.         1.        ]"
1,[2.  4.5 0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
1,[8.    3.75  0.    0.875 0.375 0.375 0.    0.    0.    1.    0.   ]
1,[2. 2. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
1,[4.   2.25 0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
1,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[8.    2.625 0.    0.875 0.5   0.    0.    0.    0.    1.    0.   ]
1,"[11.          4.36363636  0.          1.          0.18181818  0.27272727
  0.          0.          0.          0.          0.        ]"
1,"[40.     2.85   0.     0.825  0.275  0.45   0.     0.     0.     1.
  0.   ]"
1,[2. 2. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
1,"[18.          3.27777778  0.          0.83333333  0.5         0.11111111
  0.          0.          1.          0.          1.        ]"
1,[2.  4.5 0.  1.  1.  0.  0.  0.  0.  1.  0. ]
1,"[15.          3.53333333  0.          1.          0.2         0.53333333
  0.          0.          0.          0.          0.        ]"
1,"[15.          2.93333333  0.          0.86666667  0.4         0.4
  0.          0.          0.          3.          0.        ]"
1,"[16.      3.1875  0.      0.8125  0.3125  0.375   0.      0.      0.
  3.      0.    ]"
1,[10.   2.5  0.   1.   0.2  0.4  0.   0.   0.   0.   0. ]
1,"[6.         3.         0.         1.         0.16666667 0.33333333
 0.         0.         0.         1.         0.        ]"
1,[20.    2.25  0.    0.8   0.25  0.4   1.    0.    0.    0.    0.  ]
1,"[24.          3.95833333  0.          0.83333333  0.33333333  0.33333333
  0.          0.          0.          0.          3.        ]"
1,[4.   2.75 0.   1.   1.   0.   0.   0.   0.   1.   0.  ]
1,"[3.         3.66666667 0.         1.         0.33333333 0.
 0.         0.         0.         0.         0.        ]"
1,"[6.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         1.         0.        ]"
1,"[7.         3.85714286 0.         1.         0.14285714 0.42857143
 0.         0.         0.         0.         0.        ]"
1,"[9.         3.66666667 0.         1.         0.11111111 0.55555556
 0.         0.         1.         0.         0.        ]"
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[12.          4.75        0.          0.5         0.91666667  0.
  0.          0.          0.          0.          3.        ]"
1,"[23.          3.04347826  0.          0.82608696  0.26086957  0.2173913
  0.          0.          0.          0.          0.        ]"
1,"[43.          3.86046512  0.          0.72093023  0.23255814  0.48837209
  0.          0.          0.          0.          0.        ]"
1,"[3.         1.66666667 0.         1.         0.66666667 0.
 0.         0.         0.         0.         0.        ]"
1,[2.  4.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
1,"[6.         2.83333333 0.         1.         0.33333333 0.16666667
 0.         0.         0.         1.         0.        ]"
1,[8.    2.875 0.    1.    0.125 0.625 0.    0.    1.    0.    0.   ]
1,"[13.          3.15384615  0.          1.          0.07692308  0.53846154
  0.          0.          0.          0.          0.        ]"
1,[5.  2.4 0.  1.  0.8 0.  0.  0.  0.  1.  0. ]
1,"[13.          2.92307692  0.          1.          0.38461538  0.38461538
  0.          0.          1.          0.          0.        ]"
1,"[7.         3.14285714 0.         1.         0.42857143 0.28571429
 0.         0.         0.         0.         0.        ]"
1,[2. 3. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
1,[8.    3.625 0.    1.    0.125 0.375 0.    0.    0.    0.    0.   ]
1,"[12.          3.33333333  0.          1.          0.16666667  0.41666667
  0.          0.          0.          0.          0.        ]"
1,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[32.       3.6875   0.       0.84375  0.1875   0.4375   0.       0.
  0.       0.       0.     ]"
1,"[3.         2.         0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
1,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
1,[2.  4.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[10.   3.3  0.   0.9  0.3  0.2  0.   0.   0.   0.   0. ]
1,"[11.          3.45454545  0.          1.          0.45454545  0.36363636
  0.          0.          0.          0.          0.        ]"
1,[4.   4.   0.   1.   0.75 0.   0.   0.   0.   1.   0.  ]
1,"[18.          3.44444444  0.          0.88888889  0.38888889  0.27777778
  0.          0.          0.          0.          0.        ]"
1,[10.   3.1  0.   1.   0.1  0.3  0.   0.   0.   1.   0. ]
1,"[16.      3.4375  0.      0.9375  0.3125  0.375   1.      0.      0.
  0.      0.    ]"
1,[5.  4.4 0.  1.  0.2 0.2 0.  0.  0.  1.  0. ]
1,[20.   3.3  0.   0.9  0.4  0.4  0.   0.   0.   0.   0. ]
1,"[35.          4.08571429  0.          0.68571429  0.54285714  0.17142857
  0.          0.          0.          0.          0.        ]"
1,[5.  4.  0.  1.  0.6 0.  0.  0.  0.  0.  0. ]
1,"[36.          3.02777778  0.          0.75        0.19444444  0.52777778
  0.          0.          0.          0.          0.        ]"
1,"[11.          2.54545455  0.          0.81818182  0.18181818  0.45454545
  0.          0.          0.          1.          0.        ]"
1,"[11.          3.63636364  0.          1.          0.45454545  0.36363636
  0.          0.          0.          0.          0.        ]"
1,"[7.         2.85714286 0.         1.         0.71428571 0.14285714
 0.         0.         0.         0.         0.        ]"
1,"[3.         2.33333333 0.         1.         0.33333333 0.66666667
 0.         0.         0.         0.         0.        ]"
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
1,[5.  3.6 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,"[23.          2.7826087   0.          0.82608696  0.26086957  0.47826087
  0.          0.          0.          0.          0.        ]"
1,"[7.         2.42857143 0.         1.         0.57142857 0.14285714
 0.         0.         0.         1.         0.        ]"
1,"[9.         3.77777778 0.         0.44444444 0.22222222 0.
 0.         0.         0.         0.         0.        ]"
1,"[28.          3.5         0.          0.82142857  0.32142857  0.32142857
  0.          0.          1.          0.          1.        ]"
1,"[26.          3.34615385  0.          0.92307692  0.26923077  0.30769231
  0.          0.          0.          0.          1.        ]"
1,"[11.          3.36363636  0.          1.          0.45454545  0.18181818
  0.          0.          1.          0.          1.        ]"
1,"[9.         3.55555556 0.         1.         0.22222222 0.44444444
 0.         0.         1.         0.         0.        ]"
1,[4.   2.5  0.   1.   0.25 0.   0.   0.   0.   0.   0.  ]
1,"[22.          3.36363636  0.          0.90909091  0.13636364  0.36363636
  0.          0.          1.          0.          0.        ]"
1,[10.   3.5  0.   1.   0.4  0.1  0.   0.   0.   0.   0. ]
1,"[12.          2.58333333  0.          0.75        0.33333333  0.41666667
  0.          0.          0.          0.          0.        ]"
1,"[3.         3.33333333 0.         1.         0.33333333 0.
 0.         0.         0.         0.         0.        ]"
1,"[19.          3.          0.          0.78947368  0.21052632  0.52631579
  0.          0.          0.          0.          0.        ]"
1,"[3.         3.66666667 0.         1.         0.66666667 0.
 0.         0.         0.         1.         0.        ]"
1,"[29.          3.03448276  0.          0.96551724  0.13793103  0.5862069
  0.          0.          1.          1.          0.        ]"
1,"[16.      2.9375  0.      0.9375  0.1875  0.375   1.      0.      0.
  0.      0.    ]"
1,[5.  3.8 0.  1.  1.  0.  0.  0.  0.  0.  1. ]
1,"[26.          4.03846154  0.          0.96153846  0.42307692  0.23076923
  0.          0.          0.          1.          0.        ]"
1,"[9.         2.33333333 0.         0.88888889 0.33333333 0.44444444
 0.         0.         0.         0.         0.        ]"
1,[4.   3.25 0.   1.   0.5  0.   0.   0.   0.   0.   0.  ]
1,"[18.          3.77777778  0.          0.88888889  0.38888889  0.27777778
  0.          0.          1.          2.          0.        ]"
1,"[11.          3.27272727  0.          0.90909091  0.18181818  0.36363636
  0.          0.          0.          0.          0.        ]"
1,"[12.          3.41666667  0.          0.91666667  0.25        0.33333333
  0.          0.          0.          2.          0.        ]"
1,"[13.          2.76923077  0.          0.92307692  0.30769231  0.46153846
  1.          0.          1.          0.          0.        ]"
1,"[14.          2.5         0.          0.92857143  0.5         0.35714286
  0.          0.          0.          1.          0.        ]"
1,"[13.          3.23076923  0.          0.69230769  0.30769231  0.
  0.          0.          0.          0.          0.        ]"
1,[8.    4.125 0.    1.    0.625 0.25  0.    0.    0.    0.    1.   ]
1,[10.   3.   0.   1.   0.3  0.3  0.   0.   1.   0.   0. ]
1,"[14.          3.71428571  0.          1.          0.07142857  0.42857143
  0.          0.          0.          0.          0.        ]"
1,"[3.         3.66666667 0.         1.         0.33333333 0.
 0.         0.         0.         0.         0.        ]"
1,"[11.          2.90909091  0.          1.          0.63636364  0.18181818
  0.          0.          0.          1.          0.        ]"
1,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[8.    2.125 0.    0.875 0.25  0.125 0.    0.    0.    0.    0.   ]
1,[5.  4.2 0.  1.  0.2 0.4 0.  0.  0.  0.  0. ]
1,"[16.      3.125   0.      0.9375  0.25    0.5625  0.      0.      1.
  0.      0.    ]"
1,"[18.          3.05555556  0.          1.          0.27777778  0.33333333
  0.          1.          0.          1.          0.        ]"
1,"[3.         3.         0.         1.         0.33333333 0.
 0.         0.         0.         0.         0.        ]"
1,"[11.          3.          0.          0.81818182  0.45454545  0.36363636
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.57142857 0.         1.         0.42857143 0.42857143
 0.         0.         1.         0.         0.        ]"
1,"[6.         2.5        0.         1.         0.5        0.16666667
 0.         0.         1.         0.         0.        ]"
1,[4.   4.5  0.   1.   0.25 0.25 0.   0.   0.   1.   0.  ]
1,"[16.      3.5     0.      0.9375  0.25    0.5     0.      0.      2.
  0.      0.    ]"
1,[4.   2.25 0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
1,"[30.          3.          0.          0.9         0.23333333  0.43333333
  0.          0.          0.          0.          0.        ]"
1,"[16.      3.5     0.      0.9375  0.125   0.5625  0.      0.      1.
  0.      0.    ]"
1,"[13.          3.69230769  0.          0.92307692  0.53846154  0.15384615
  0.          0.          0.          0.          0.        ]"
1,"[6.         3.66666667 0.         1.         0.33333333 0.
 0.         0.         1.         0.         0.        ]"
1,"[30.          3.53333333  0.          0.93333333  0.23333333  0.33333333
  0.          0.          0.          1.          0.        ]"
1,[10.   3.1  0.   1.   0.5  0.2  0.   0.   0.   1.   1. ]
1,"[19.          3.52631579  0.          0.89473684  0.31578947  0.42105263
  0.          0.          0.          1.          0.        ]"
1,[8.    2.375 0.    1.    0.5   0.125 0.    0.    0.    0.    0.   ]
1,"[7.         3.14285714 0.         1.         0.57142857 0.28571429
 0.         0.         1.         0.         1.        ]"
1,"[29.          2.75862069  0.          0.68965517  0.27586207  0.4137931
  0.          0.          1.          2.          0.        ]"
1,[8.    2.625 0.    1.    0.125 0.5   0.    0.    1.    0.    0.   ]
1,"[12.          3.08333333  0.          0.91666667  0.5         0.33333333
  0.          0.          0.          0.          0.        ]"
1,[5.  2.4 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,"[12.          3.5         0.          1.          0.41666667  0.33333333
  1.          0.          1.          0.          0.        ]"
1,[5.  2.8 0.  1.  0.6 0.4 0.  0.  1.  0.  0. ]
1,"[6.         2.         0.         1.         0.33333333 0.16666667
 0.         0.         0.         1.         0.        ]"
1,[8.    3.625 0.    1.    0.375 0.25  0.    0.    1.    1.    0.   ]
1,"[19.          3.05263158  0.          0.94736842  0.26315789  0.36842105
  0.          1.          0.          0.          0.        ]"
1,[4.   4.   0.   1.   0.25 0.25 0.   0.   0.   0.   0.  ]
1,[5.  2.6 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,"[11.          4.          0.          1.          0.54545455  0.27272727
  0.          0.          0.          1.          1.        ]"
1,"[3.         4.         0.         1.         0.33333333 0.
 0.         0.         1.         0.         0.        ]"
1,[5.  2.4 0.  1.  0.8 0.2 0.  0.  0.  1.  0. ]
1,"[22.          3.54545455  0.          0.90909091  0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
1,[10.   3.4  0.   1.   0.4  0.4  0.   0.   1.   0.   0. ]
1,"[7.         2.71428571 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
1,[8.    3.125 0.    1.    0.5   0.125 0.    0.    0.    0.    0.   ]
1,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[2.  3.5 0.  1.  1.  0.  0.  0.  0.  0.  1. ]
1,"[3.         3.66666667 0.         1.         0.66666667 0.
 0.         0.         0.         0.         0.        ]"
1,[8.    2.625 0.    1.    0.25  0.5   0.    0.    0.    0.    0.   ]
1,"[3.         2.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         1.         0.        ]"
1,[8.   1.5  0.   0.25 0.5  0.   0.   0.   0.   4.   0.  ]
1,"[11.          2.45454545  0.          0.90909091  0.63636364  0.18181818
  0.          0.          1.          0.          0.        ]"
1,"[16.      3.375   0.      1.      0.3125  0.1875  0.      0.      0.
  1.      0.    ]"
1,[2.  3.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         1.         0.        ]"
1,"[29.          3.44827586  0.          0.86206897  0.13793103  0.51724138
  0.          0.          0.          0.          0.        ]"
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[26.          2.96153846  0.          0.92307692  0.23076923  0.46153846
  0.          1.          1.          0.          0.        ]"
1,"[17.          2.64705882  0.          0.94117647  0.23529412  0.47058824
  0.          0.          0.          0.          0.        ]"
1,[4.   3.   0.   1.   0.5  0.25 0.   0.   1.   0.   0.  ]
1,[5.  3.8 0.  1.  0.6 0.2 0.  0.  0.  0.  1. ]
1,[5.  2.4 0.  1.  0.2 0.8 0.  0.  1.  0.  0. ]
1,"[6.         3.83333333 0.         1.         0.33333333 0.5
 0.         0.         1.         0.         0.        ]"
1,"[14.          2.92857143  0.          1.          0.21428571  0.42857143
  0.          0.          1.          0.          0.        ]"
1,[5.  2.8 0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
1,"[9.         3.22222222 0.         0.88888889 0.55555556 0.11111111
 0.         0.         0.         1.         0.        ]"
1,"[6.         2.83333333 0.         1.         0.33333333 0.16666667
 0.         0.         0.         0.         0.        ]"
1,[10.   2.4  0.   1.   0.3  0.5  0.   0.   1.   0.   0. ]
1,"[9.         3.33333333 0.         1.         0.11111111 0.22222222
 0.         0.         0.         1.         0.        ]"
1,[5.  1.8 0.  1.  0.4 0.6 0.  0.  0.  0.  0. ]
1,"[11.          2.54545455  0.          1.          0.45454545  0.45454545
  0.          0.          1.          1.          0.        ]"
1,[4.   2.75 0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
1,"[7.         2.42857143 0.         1.         0.28571429 0.28571429
 0.         0.         1.         0.         0.        ]"
1,[4.   2.5  0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
1,[8.    3.125 0.    1.    0.125 0.5   0.    0.    0.    0.    0.   ]
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[7.         2.71428571 0.         1.         0.28571429 0.42857143
 0.         0.         0.         1.         0.        ]"
1,"[15.          3.53333333  0.          0.93333333  0.26666667  0.46666667
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.85714286 0.         1.         0.28571429 0.57142857
 0.         0.         1.         0.         0.        ]"
1,"[6.         3.16666667 0.         1.         0.16666667 0.5
 0.         0.         1.         0.         0.        ]"
1,[4.   2.5  0.   0.75 0.5  0.   0.   0.   0.   0.   2.  ]
1,"[9.         3.11111111 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[16.      4.375   0.      1.      0.3125  0.4375  0.      0.      0.
  0.      0.    ]"
1,[20.    3.65  0.    0.9   0.2   0.5   0.    0.    0.    0.    0.  ]
1,[4.   3.25 0.   1.   0.25 0.25 0.   0.   0.   0.   0.  ]
1,"[6.         2.16666667 0.         1.         0.66666667 0.
 0.         0.         0.         0.         0.        ]"
1,"[13.          4.53846154  0.          1.          0.38461538  0.30769231
  0.          0.          0.          0.          0.        ]"
1,"[9.         3.11111111 0.         1.         0.22222222 0.33333333
 0.         0.         0.         1.         0.        ]"
1,[10.   2.7  0.   0.9  0.2  0.6  0.   0.   0.   0.   0. ]
1,"[13.          3.07692308  0.          0.92307692  0.23076923  0.53846154
  0.          0.          1.          0.          0.        ]"
1,"[7.         3.42857143 0.         1.         0.85714286 0.
 0.         0.         1.         0.         0.        ]"
1,[4.   4.25 0.   1.   0.75 0.   0.   0.   1.   1.   0.  ]
1,"[12.          4.08333333  0.          1.          0.41666667  0.33333333
  0.          0.          1.          0.          0.        ]"
1,"[13.          3.30769231  0.          1.          0.23076923  0.46153846
  0.          0.          0.          0.          0.        ]"
1,[4.   4.   0.   1.   0.75 0.25 0.   0.   1.   0.   0.  ]
1,"[9.         2.66666667 0.         1.         0.33333333 0.55555556
 0.         0.         1.         0.         0.        ]"
1,"[6.         3.         0.         0.66666667 0.33333333 0.33333333
 0.         0.         0.         1.         0.        ]"
1,"[13.          3.          0.          1.          0.23076923  0.53846154
  0.          0.          0.          0.          0.        ]"
1,[8.    4.625 0.    1.    0.125 0.625 0.    0.    0.    0.    0.   ]
1,[5.  3.  0.  0.8 0.4 0.2 0.  0.  0.  2.  0. ]
1,"[17.          3.11764706  0.          0.88235294  0.29411765  0.23529412
  0.          0.          0.          0.          1.        ]"
1,"[7.         3.28571429 0.         1.         0.28571429 0.57142857
 0.         0.         1.         0.         0.        ]"
1,[10.   2.7  0.   1.   0.3  0.5  1.   0.   0.   0.   0. ]
1,"[6.         2.5        0.         1.         0.83333333 0.16666667
 0.         0.         0.         1.         0.        ]"
1,[5.  3.8 0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
1,"[6.         3.83333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[18.          3.38888889  0.          1.          0.5         0.33333333
  0.          0.          1.          0.          0.        ]"
1,"[13.          2.84615385  0.          1.          0.38461538  0.53846154
  0.          0.          1.          0.          0.        ]"
1,"[9.         2.88888889 0.         1.         0.22222222 0.44444444
 0.         0.         0.         0.         0.        ]"
1,"[9.         2.33333333 0.         0.33333333 0.66666667 0.
 0.         0.         0.         3.         0.        ]"
1,"[30.          2.73333333  0.          0.86666667  0.33333333  0.36666667
  0.          0.          1.          0.          0.        ]"
1,[5.  3.6 0.  1.  0.2 0.4 0.  0.  0.  1.  0. ]
1,[10.   3.   0.   0.9  0.1  0.5  0.   0.   0.   0.   1. ]
1,"[9.         2.11111111 0.         1.         0.66666667 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[12.          3.16666667  0.          0.83333333  0.58333333  0.16666667
  0.          0.          0.          0.          0.        ]"
1,"[12.          3.33333333  0.          1.          0.16666667  0.41666667
  0.          0.          1.          0.          0.        ]"
1,"[11.          2.81818182  0.          0.81818182  0.72727273  0.09090909
  0.          0.          0.          0.          1.        ]"
1,"[6.         2.66666667 0.         1.         0.16666667 0.5
 0.         0.         1.         0.         0.        ]"
1,"[3.         1.66666667 0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
1,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[4.   3.75 0.   1.   0.75 0.   0.   0.   0.   1.   0.  ]
1,"[15.          2.86666667  0.          0.93333333  0.4         0.26666667
  0.          0.          0.          0.          0.        ]"
1,"[17.          3.76470588  0.          1.          0.11764706  0.41176471
  0.          0.          0.          0.          0.        ]"
1,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
1,[5.  2.4 0.  1.  0.4 0.  0.  0.  0.  0.  0. ]
1,"[53.          2.98113208  0.          0.52830189  0.49056604  0.22641509
  0.          0.          0.          0.          0.        ]"
1,[2. 2. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
1,"[13.          2.92307692  0.          0.84615385  0.46153846  0.38461538
  0.          0.          1.          0.          0.        ]"
1,"[26.          3.23076923  0.          0.96153846  0.23076923  0.42307692
  0.          0.          0.          1.          1.        ]"
1,"[24.          3.125       0.          0.625       0.41666667  0.29166667
  0.          0.          0.          0.          0.        ]"
1,"[19.          2.52631579  0.          0.84210526  0.36842105  0.47368421
  1.          0.          1.          1.          0.        ]"
1,"[19.          3.10526316  0.          0.89473684  0.26315789  0.47368421
  0.          0.          0.          0.          1.        ]"
1,"[9.         3.11111111 0.         0.88888889 0.33333333 0.33333333
 0.         0.         0.         0.         1.        ]"
1,"[16.      3.6875  0.      1.      0.375   0.375   0.      0.      1.
  1.      0.    ]"
1,[10.   2.5  0.   0.8  0.3  0.5  0.   0.   0.   0.   0. ]
1,"[15.          2.26666667  0.          0.73333333  0.46666667  0.26666667
  0.          0.          1.          3.          0.        ]"
1,"[3.         3.66666667 0.         1.         0.66666667 0.
 0.         0.         0.         1.         0.        ]"
1,[5.  2.6 0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
1,"[26.          3.5         0.          0.84615385  0.30769231  0.34615385
  0.          0.          0.          0.          0.        ]"
1,"[14.          2.28571429  0.          1.          0.42857143  0.42857143
  1.          0.          0.          0.          0.        ]"
1,"[26.          2.88461538  0.          0.92307692  0.30769231  0.38461538
  0.          0.          1.          1.          0.        ]"
1,[8.    2.875 0.    1.    0.25  0.25  0.    0.    0.    0.    0.   ]
1,[5.  3.8 0.  1.  0.2 0.  0.  1.  0.  1.  0. ]
1,[5.  3.  0.  1.  0.4 0.  0.  0.  0.  0.  0. ]
1,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[11.          2.81818182  0.          1.          0.27272727  0.27272727
  0.          0.          0.          0.          0.        ]"
1,[5.  2.6 0.  1.  0.2 0.4 0.  0.  1.  0.  0. ]
1,"[14.          2.85714286  0.          0.92857143  0.28571429  0.35714286
  0.          0.          0.          0.          0.        ]"
1,"[13.          2.92307692  0.          1.          0.23076923  0.46153846
  0.          0.          1.          0.          0.        ]"
1,[5.  2.6 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,"[12.          3.83333333  0.          0.91666667  0.25        0.5
  0.          0.          0.          0.          0.        ]"
1,"[21.          3.0952381   0.          0.85714286  0.19047619  0.38095238
  0.          0.          0.          0.          0.        ]"
1,"[9.         3.66666667 0.         1.         0.33333333 0.22222222
 0.         0.         0.         1.         0.        ]"
1,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  1.  0. ]
1,"[11.          3.09090909  0.          0.90909091  0.36363636  0.27272727
  0.          0.          0.          0.          0.        ]"
1,[5.  2.2 0.  1.  0.2 0.8 0.  0.  0.  0.  0. ]
1,"[28.          2.96428571  0.          0.85714286  0.17857143  0.5
  0.          0.          0.          0.          0.        ]"
1,[8.    2.375 0.    1.    0.5   0.125 0.    0.    0.    1.    0.   ]
1,"[9.         2.44444444 0.         1.         0.22222222 0.44444444
 0.         0.         1.         0.         0.        ]"
1,"[13.          3.15384615  0.          1.          0.30769231  0.46153846
  0.          0.          0.          0.          0.        ]"
1,"[3.         2.66666667 0.         1.         0.66666667 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[5.  2.2 0.  0.8 0.8 0.  0.  0.  0.  2.  0. ]
1,[4.   1.75 0.   1.   0.75 0.   0.   0.   0.   0.   0.  ]
1,"[23.          2.95652174  0.          0.65217391  0.52173913  0.2173913
  0.          0.          1.          1.          2.        ]"
1,"[11.          3.09090909  0.          1.          0.18181818  0.54545455
  0.          0.          0.          1.          0.        ]"
1,"[11.          3.          0.          0.90909091  0.27272727  0.09090909
  0.          0.          0.          0.          0.        ]"
1,[4.   4.25 0.   1.   0.25 0.   0.   0.   0.   0.   0.  ]
1,"[15.          3.8         0.          0.93333333  0.26666667  0.33333333
  0.          0.          0.          0.          0.        ]"
1,"[21.          3.28571429  0.          0.85714286  0.28571429  0.42857143
  0.          0.          0.          0.          0.        ]"
1,[20.    4.25  0.    0.8   0.25  0.3   0.    0.    0.    1.    0.  ]
1,"[13.          2.92307692  0.          0.92307692  0.23076923  0.38461538
  0.          0.          1.          0.          0.        ]"
1,"[6.         3.83333333 0.         1.         0.16666667 0.66666667
 0.         0.         1.         0.         0.        ]"
1,[5.  2.6 0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
1,"[9.         2.77777778 0.         1.         0.44444444 0.22222222
 0.         0.         0.         0.         0.        ]"
1,[10.   2.9  0.   0.9  0.5  0.3  1.   0.   0.   0.   0. ]
1,[4.   3.25 0.   1.   0.25 0.25 0.   0.   0.   0.   0.  ]
1,"[3.         3.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         1.        ]"
1,"[11.          3.54545455  0.          0.90909091  0.36363636  0.18181818
  0.          0.          0.          0.          0.        ]"
1,[5.  5.2 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,[8.    2.5   0.    0.875 0.625 0.25  0.    0.    0.    2.    0.   ]
1,"[54.          3.64814815  0.          0.74074074  0.44444444  0.31481481
  1.          0.          0.          0.          2.        ]"
1,"[9.         3.55555556 0.         1.         0.22222222 0.44444444
 0.         0.         1.         0.         0.        ]"
1,[4.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[4.   2.5  0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
1,"[7.         3.14285714 0.         1.         0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
1,"[7.         3.71428571 0.         0.85714286 0.42857143 0.
 0.         0.         0.         1.         0.        ]"
1,"[16.      3.0625  0.      0.875   0.25    0.5     0.      0.      0.
  1.      1.    ]"
1,"[7.         3.28571429 0.         1.         0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
1,"[13.          3.84615385  0.          1.          0.23076923  0.46153846
  0.          0.          1.          0.          0.        ]"
1,"[9.         3.         0.         1.         0.22222222 0.33333333
 0.         0.         0.         0.         0.        ]"
